,Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Density, g/cm^3",Reference (DOI)
3298,2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,343.15,0.8601,10.1021/acssuschemeng.8b01203
3299,2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,348.15,0.8562,10.1021/acssuschemeng.8b01203
3300,2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,353.15,0.8523,10.1021/acssuschemeng.8b01203
3301,2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,358.15,0.8485,10.1021/acssuschemeng.8b01203
3302,2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,363.15,0.8447,10.1021/acssuschemeng.8b01203
3303,2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,368.15,0.841,10.1021/acssuschemeng.8b01203
3304,2,Ⅴ,0,0,0,0,1,L-Menthol,Lauric acid,,0.75,0.25,,373.15,0.8372,10.1021/acssuschemeng.8b01203
3305,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,298.15,0.8921,10.1021/acssuschemeng.8b01203
3306,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,303.15,0.8884,10.1021/acssuschemeng.8b01203
3307,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,308.15,0.8848,10.1021/acssuschemeng.8b01203
3308,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,313.15,0.8812,10.1021/acssuschemeng.8b01203
3309,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,318.15,0.8776,10.1021/acssuschemeng.8b01203
3310,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,323.15,0.8739,10.1021/acssuschemeng.8b01203
3311,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,328.15,0.8702,10.1021/acssuschemeng.8b01203
3312,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,333.15,0.8665,10.1021/acssuschemeng.8b01203
3313,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,338.15,0.8628,10.1021/acssuschemeng.8b01203
3314,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,343.15,0.859,10.1021/acssuschemeng.8b01203
3315,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,348.15,0.8553,10.1021/acssuschemeng.8b01203
3316,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,353.15,0.8515,10.1021/acssuschemeng.8b01203
3317,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,358.15,0.8476,10.1021/acssuschemeng.8b01203
3318,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,363.15,0.8438,10.1021/acssuschemeng.8b01203
3319,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,368.15,0.8398,10.1021/acssuschemeng.8b01203
3320,2,Ⅴ,0,0,0,0,1,L-Menthol,Myristic acid,,0.8,0.2,,373.15,0.8359,10.1021/acssuschemeng.8b01203
3321,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,313.15,0.8814,10.1021/acssuschemeng.8b01203
3322,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,318.15,0.8777,10.1021/acssuschemeng.8b01203
3323,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,323.15,0.8741,10.1021/acssuschemeng.8b01203
3324,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,328.15,0.8703,10.1021/acssuschemeng.8b01203
3325,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,333.15,0.8666,10.1021/acssuschemeng.8b01203
3326,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,338.15,0.8629,10.1021/acssuschemeng.8b01203
3327,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,343.15,0.8591,10.1021/acssuschemeng.8b01203
3328,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,348.15,0.8553,10.1021/acssuschemeng.8b01203
3329,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,353.15,0.8513,10.1021/acssuschemeng.8b01203
3330,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,358.15,0.8475,10.1021/acssuschemeng.8b01203
3331,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,363.15,0.8436,10.1021/acssuschemeng.8b01203
3332,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,368.15,0.8396,10.1021/acssuschemeng.8b01203
3333,2,Ⅴ,0,0,0,0,1,L-Menthol,Palmitic acid,,0.85,0.15,,373.15,0.8355,10.1021/acssuschemeng.8b01203
3334,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,313.15,0.881,10.1021/acssuschemeng.8b01203
3335,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,318.15,0.8774,10.1021/acssuschemeng.8b01203
3336,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,323.15,0.8737,10.1021/acssuschemeng.8b01203
3337,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,328.15,0.87,10.1021/acssuschemeng.8b01203
3338,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,333.15,0.8662,10.1021/acssuschemeng.8b01203
3339,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,338.15,0.8624,10.1021/acssuschemeng.8b01203
3340,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,343.15,0.8587,10.1021/acssuschemeng.8b01203
3341,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,348.15,0.8549,10.1021/acssuschemeng.8b01203
3342,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,353.15,0.8511,10.1021/acssuschemeng.8b01203
3343,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,358.15,0.8472,10.1021/acssuschemeng.8b01203
3344,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,363.15,0.8433,10.1021/acssuschemeng.8b01203
3345,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,368.15,0.8393,10.1021/acssuschemeng.8b01203
3346,2,Ⅴ,0,0,0,0,1,L-Menthol,Stearic acid,,0.9,0.1,,373.15,0.8353,10.1021/acssuschemeng.8b01203
3347,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,293.15,0.934,10.1021/acssuschemeng.8b01203
3348,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,298.15,0.9301,10.1021/acssuschemeng.8b01203
3349,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,303.15,0.9263,10.1021/acssuschemeng.8b01203
3350,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,308.15,0.9224,10.1021/acssuschemeng.8b01203
3351,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,313.15,0.9186,10.1021/acssuschemeng.8b01203
3352,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,318.15,0.9147,10.1021/acssuschemeng.8b01203
3353,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,323.15,0.9108,10.1021/acssuschemeng.8b01203
3354,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,328.15,0.907,10.1021/acssuschemeng.8b01203
3355,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,333.15,0.9031,10.1021/acssuschemeng.8b01203
3356,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,338.15,0.8992,10.1021/acssuschemeng.8b01203
3357,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,343.15,0.8953,10.1021/acssuschemeng.8b01203
3358,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,348.15,0.8914,10.1021/acssuschemeng.8b01203
3359,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,353.15,0.8874,10.1021/acssuschemeng.8b01203
3360,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,358.15,0.8835,10.1021/acssuschemeng.8b01203
3361,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,363.15,0.8795,10.1021/acssuschemeng.8b01203
3362,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,368.15,0.8755,10.1021/acssuschemeng.8b01203
3363,2,Ⅴ,0,0,0,0,1,Thymol,Capric acid,,0.5,0.5,,373.15,0.8715,10.1021/acssuschemeng.8b01203
3364,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,278.15,0.9461,10.1021/acssuschemeng.8b01203
3365,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,283.15,0.9421,10.1021/acssuschemeng.8b01203
3366,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,288.15,0.9381,10.1021/acssuschemeng.8b01203
3367,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,293.15,0.9341,10.1021/acssuschemeng.8b01203
3368,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,298.15,0.9301,10.1021/acssuschemeng.8b01203
3369,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,303.15,0.9261,10.1021/acssuschemeng.8b01203
3370,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,308.15,0.9221,10.1021/acssuschemeng.8b01203
3371,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,313.15,0.9181,10.1021/acssuschemeng.8b01203
3372,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,318.15,0.914,10.1021/acssuschemeng.8b01203
3373,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,323.15,0.91,10.1021/acssuschemeng.8b01203
3374,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,328.15,0.906,10.1021/acssuschemeng.8b01203
3375,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,333.15,0.902,10.1021/acssuschemeng.8b01203
3376,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,338.15,0.8979,10.1021/acssuschemeng.8b01203
3377,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,343.15,0.8939,10.1021/acssuschemeng.8b01203
3378,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,348.15,0.8898,10.1021/acssuschemeng.8b01203
3379,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,353.15,0.8858,10.1021/acssuschemeng.8b01203
3380,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,358.15,0.8817,10.1021/acssuschemeng.8b01203
3381,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,363.15,0.8776,10.1021/acssuschemeng.8b01203
3382,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,368.15,0.8735,10.1021/acssuschemeng.8b01203
3383,2,Ⅴ,0,0,0,0,1,Thymol,Caprylic acid,,0.421,0.579,,373.15,0.8694,10.1021/acssuschemeng.8b01203
3384,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,303.15,0.9221,10.1021/acssuschemeng.8b01203
3385,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,308.15,0.9183,10.1021/acssuschemeng.8b01203
3386,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,313.15,0.9145,10.1021/acssuschemeng.8b01203
3387,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,318.15,0.9107,10.1021/acssuschemeng.8b01203
3388,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,323.15,0.9069,10.1021/acssuschemeng.8b01203
3389,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,328.15,0.9031,10.1021/acssuschemeng.8b01203
3390,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,333.15,0.8992,10.1021/acssuschemeng.8b01203
3391,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,338.15,0.8992,10.1021/acssuschemeng.8b01203
3392,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,343.15,0.8953,10.1021/acssuschemeng.8b01203
3393,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,348.15,0.8914,10.1021/acssuschemeng.8b01203
3394,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,353.15,0.8874,10.1021/acssuschemeng.8b01203
3395,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,358.15,0.8835,10.1021/acssuschemeng.8b01203
3396,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,363.15,0.8795,10.1021/acssuschemeng.8b01203
3397,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,368.15,0.8755,10.1021/acssuschemeng.8b01203
3398,2,Ⅴ,0,0,0,0,1,Thymol,Lauric acid,,0.55,0.45,,373.15,0.8715,10.1021/acssuschemeng.8b01203
3399,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,313.15,0.9279,10.1021/acssuschemeng.8b01203
3400,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,318.15,0.924,10.1021/acssuschemeng.8b01203
3401,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,323.15,0.9202,10.1021/acssuschemeng.8b01203
3402,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,328.15,0.9164,10.1021/acssuschemeng.8b01203
3403,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,333.15,0.9126,10.1021/acssuschemeng.8b01203
3404,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,338.15,0.9087,10.1021/acssuschemeng.8b01203
3405,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,343.15,0.9049,10.1021/acssuschemeng.8b01203
3406,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,348.15,0.901,10.1021/acssuschemeng.8b01203
3407,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,353.15,0.8971,10.1021/acssuschemeng.8b01203
3408,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,358.15,0.8933,10.1021/acssuschemeng.8b01203
3409,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,363.15,0.8893,10.1021/acssuschemeng.8b01203
3410,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,368.15,0.8853,10.1021/acssuschemeng.8b01203
3411,2,Ⅴ,0,0,0,0,1,Thymol,Myristic acid,,0.75,0.25,,373.15,0.8814,10.1021/acssuschemeng.8b01203
3412,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,313.15,0.9294,10.1021/acssuschemeng.8b01203
3413,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,318.15,0.9255,10.1021/acssuschemeng.8b01203
3414,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,323.15,0.9217,10.1021/acssuschemeng.8b01203
3415,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,328.15,0.9179,10.1021/acssuschemeng.8b01203
3416,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,333.15,0.914,10.1021/acssuschemeng.8b01203
3417,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,338.15,0.9102,10.1021/acssuschemeng.8b01203
3418,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,343.15,0.9063,10.1021/acssuschemeng.8b01203
3419,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,348.15,0.9024,10.1021/acssuschemeng.8b01203
3420,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,353.15,0.8986,10.1021/acssuschemeng.8b01203
3421,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,358.15,0.8946,10.1021/acssuschemeng.8b01203
3422,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,363.15,0.8906,10.1021/acssuschemeng.8b01203
3423,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,368.15,0.8867,10.1021/acssuschemeng.8b01203
3424,2,Ⅴ,0,0,0,0,1,Thymol,Palmitic acid,,0.8,0.2,,373.15,0.8828,10.1021/acssuschemeng.8b01203
3425,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,318.15,0.9357,10.1021/acssuschemeng.8b01203
3426,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,323.15,0.9318,10.1021/acssuschemeng.8b01203
3427,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,328.15,0.9279,10.1021/acssuschemeng.8b01203
3428,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,333.15,0.924,10.1021/acssuschemeng.8b01203
3429,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,338.15,0.9201,10.1021/acssuschemeng.8b01203
3430,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,343.15,0.9162,10.1021/acssuschemeng.8b01203
3431,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,348.15,0.9123,10.1021/acssuschemeng.8b01203
3432,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,353.15,0.9083,10.1021/acssuschemeng.8b01203
3433,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,358.15,0.9044,10.1021/acssuschemeng.8b01203
3434,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,363.15,0.9003,10.1021/acssuschemeng.8b01203
3435,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,368.15,0.8963,10.1021/acssuschemeng.8b01203
3436,2,Ⅴ,0,0,0,0,1,Thymol,Stearic acid,,0.9,0.1,,373.15,0.8923,10.1021/acssuschemeng.8b01203
3437,2,Ⅴ,0,0,0,0,1,Glycine,L-Lactic acid,,0.125,0.875,,298.15,1.259505,10.1016/j.jct.2020.106051
3438,2,Ⅴ,0,0,0,0,1,Glycine,L-Lactic acid,,0.125,0.875,,303.15,1.255455,10.1016/j.jct.2020.106051
3439,2,Ⅴ,0,0,0,0,1,Glycine,L-Lactic acid,,0.125,0.875,,308.15,1.251175,10.1016/j.jct.2020.106051
3440,2,Ⅴ,0,0,0,0,1,Glycine,L-Lactic acid,,0.125,0.875,,313.15,1.247026,10.1016/j.jct.2020.106051
3441,2,Ⅴ,0,0,0,0,1,L-Alanine,L-Lactic acid,,0.125,0.875,,298.15,1.248084,10.1016/j.jct.2020.106051
3442,2,Ⅴ,0,0,0,0,1,L-Alanine,L-Lactic acid,,0.125,0.875,,303.15,1.244014,10.1016/j.jct.2020.106051
3443,2,Ⅴ,0,0,0,0,1,L-Alanine,L-Lactic acid,,0.125,0.875,,308.15,1.23955,10.1016/j.jct.2020.106051
3444,2,Ⅴ,0,0,0,0,1,L-Alanine,L-Lactic acid,,0.125,0.875,,313.15,1.235508,10.1016/j.jct.2020.106051
3445,2,Ⅴ,0,0,0,0,1,L-Histidine,L-Lactic acid,,0.1,0.9,,298.15,1.277219,10.1016/j.jct.2020.106051
3446,2,Ⅴ,0,0,0,0,1,L-Histidine,L-Lactic acid,,0.1,0.9,,303.15,1.273402,10.1016/j.jct.2020.106051
3447,2,Ⅴ,0,0,0,0,1,L-Histidine,L-Lactic acid,,0.1,0.9,,308.15,1.269543,10.1016/j.jct.2020.106051
3448,2,Ⅴ,0,0,0,0,1,L-Histidine,L-Lactic acid,,0.1,0.9,,313.15,1.26567,10.1016/j.jct.2020.106051
3449,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.2,0.8,,293.15,0.9461,10.1039/C6CC06105B
3450,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.2,0.8,,298.15,0.9419,10.1039/C6CC06105B
3451,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.2,0.8,,303.15,0.9377,10.1039/C6CC06105B
3452,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.2,0.8,,308.15,0.9335,10.1039/C6CC06105B
3453,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.2,0.8,,313.15,0.9293,10.1039/C6CC06105B
3454,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.2,0.8,,318.15,0.9251,10.1039/C6CC06105B
3455,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.2,0.8,,323.15,0.9208,10.1039/C6CC06105B
3456,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.25,0.75,,293.15,0.954,10.1039/C6CC06105B
3457,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.25,0.75,,298.15,0.9497,10.1039/C6CC06105B
3458,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.25,0.75,,303.15,0.9454,10.1039/C6CC06105B
3459,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.25,0.75,,308.15,0.9411,10.1039/C6CC06105B
3460,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.25,0.75,,313.15,0.9368,10.1039/C6CC06105B
3461,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.25,0.75,,318.15,0.9325,10.1039/C6CC06105B
3462,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.25,0.75,,323.15,0.9282,10.1039/C6CC06105B
3463,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.333,0.667,,293.15,0.9624,10.1039/C6CC06105B
3464,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.333,0.667,,298.15,0.9583,10.1039/C6CC06105B
3465,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.333,0.667,,303.15,0.954,10.1039/C6CC06105B
3466,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.333,0.667,,308.15,0.9497,10.1039/C6CC06105B
3467,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.333,0.667,,313.15,0.9455,10.1039/C6CC06105B
3468,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.333,0.667,,318.15,0.9412,10.1039/C6CC06105B
3469,2,Ⅴ,0,0,0,0,1,Lidocaine,Capric acid,,0.333,0.667,,323.15,0.937,10.1039/C6CC06105B
3470,2,Ⅴ,0,0,0,0,1,DL-Menthol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,293.15,0.904,10.1016/j.cej.2020.125173
3471,2,Ⅴ,0,0,0,0,1,DL-Menthol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,298.15,0.901,10.1016/j.cej.2020.125173
3472,2,Ⅴ,0,0,0,0,1,DL-Menthol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,303.15,0.897,10.1016/j.cej.2020.125173
3473,2,Ⅴ,0,0,0,0,1,DL-Menthol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,308.15,0.893,10.1016/j.cej.2020.125173
3474,2,Ⅴ,0,0,0,0,1,DL-Menthol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,313.15,0.89,10.1016/j.cej.2020.125173
3475,2,Ⅴ,0,0,0,0,1,DL-Menthol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,323.15,0.882,10.1016/j.cej.2020.125173
3476,2,Ⅴ,0,0,0,0,1,DL-Menthol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,333.15,0.875,10.1016/j.cej.2020.125173
3477,2,Ⅴ,0,0,0,0,1,DL-Menthol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,343.15,0.867,10.1016/j.cej.2020.125173
3478,2,Ⅴ,0,0,0,0,1,DL-Menthol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,353.15,0.859,10.1016/j.cej.2020.125173
3479,2,Ⅴ,0,0,0,0,1,DL-Menthol,Decanol,,0.667,0.333,,293.15,0.874,10.1016/j.cej.2020.125173
3480,2,Ⅴ,0,0,0,0,1,DL-Menthol,Decanol,,0.667,0.333,,298.15,0.87,10.1016/j.cej.2020.125173
3481,2,Ⅴ,0,0,0,0,1,DL-Menthol,Decanol,,0.667,0.333,,303.15,0.867,10.1016/j.cej.2020.125173
3482,2,Ⅴ,0,0,0,0,1,DL-Menthol,Decanol,,0.667,0.333,,308.15,0.863,10.1016/j.cej.2020.125173
3483,2,Ⅴ,0,0,0,0,1,DL-Menthol,Decanol,,0.667,0.333,,313.15,0.859,10.1016/j.cej.2020.125173
3484,2,Ⅴ,0,0,0,0,1,DL-Menthol,Decanol,,0.667,0.333,,323.15,0.852,10.1016/j.cej.2020.125173
3485,2,Ⅴ,0,0,0,0,1,DL-Menthol,Decanol,,0.667,0.333,,333.15,0.844,10.1016/j.cej.2020.125173
3486,2,Ⅴ,0,0,0,0,1,DL-Menthol,Decanol,,0.667,0.333,,343.15,0.837,10.1016/j.cej.2020.125173
3487,2,Ⅴ,0,0,0,0,1,DL-Menthol,Decanol,,0.667,0.333,,353.15,0.829,10.1016/j.cej.2020.125173
3488,2,Ⅴ,0,0,0,0,1,Thymol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,293.15,0.963,10.1016/j.cej.2020.125173
3489,2,Ⅴ,0,0,0,0,1,Thymol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,298.15,0.959,10.1016/j.cej.2020.125173
3490,2,Ⅴ,0,0,0,0,1,Thymol,"2-Methyl-2,4-pentanediol",,0.667,0.333,,303.15,0.955,10.1016/j.cej.2020.125173
